respondent_id,h1n1_vaccine,seasonal_vaccine,xyz_vaccine
34819,0.5,0.13,0.09
34820,0.5,0.24,0.24
34821,0.5,0.16,0.15
34822,0.5,0.35,0.1
34823,0.5,0.21,0.18
34824,0.5,0.26,0.08
34825,0.5,0.23,0.1
34826,0.5,0.15,0.05
34827,0.5,0.7,0.4
34828,0.5,0.42,0.31
34829,0.5,0.8,0.66
34830,0.5,0.61,0.44
34831,0.5,0.61,0.34
34832,0.5,0.36,0.33
34833,0.5,0.19,0.07
34834,0.5,0.39,0.17
34835,0.5,0.51,0.23
34836,0.5,0.68,0.07
34837,0.5,0.52,0.2
34838,0.5,0.2,0.09
34839,0.5,0.54,0.26
34840,0.5,0.64,0.14
34841,0.5,0.17,0.07
34842,0.5,0.11,0.1
34843,0.5,0.27,0.22
34844,0.5,0.58,0.26
34845,0.5,0.22,0.17
34846,0.5,0.51,0.18
34847,0.5,0.8,0.62
34848,0.5,0.19,0.08
34849,0.5,0.79,0.26
34850,0.5,0.3,0.45
34851,0.5,0.51,0.25
34852,0.5,0.45,0.3
34853,0.5,0.15,0.22
34854,0.5,0.47,0.25
34855,0.5,0.48,0.17
34856,0.5,0.7,0.47
34857,0.5,0.17,0.08
34858,0.5,0.32,0.2
34859,0.5,0.52,0.35
34860,0.5,0.73,0.62
34861,0.5,0.52,0.2
34862,0.5,0.23,0.17
34863,0.5,0.1,0.07
34864,0.5,0.83,0.73
34865,0.5,0.86,0.82
34866,0.5,0.82,0.84
34867,0.5,0.19,0.16
34868,0.5,0.6,0.35
34869,0.5,0.65,0.11
34870,0.5,0.23,0.06
34871,0.5,0.22,0.1
34872,0.5,0.69,0.73
34873,0.5,0.37,0.35
34874,0.5,0.5,0.29
34875,0.5,0.54,0.37
34876,0.5,0.61,0.47
34877,0.5,0.52,0.34
34878,0.5,0.82,0.17
34879,0.5,0.32,0.22
34880,0.5,0.22,0.13
34881,0.5,0.73,0.63
34882,0.5,0.19,0.2
34883,0.5,0.23,0.09
34884,0.5,0.38,0.19
34885,0.5,0.84,0.72
34886,0.5,0.69,0.45
34887,0.5,0.25,0.06
34888,0.5,0.8,0.34
34889,0.5,0.21,0.34
34890,0.5,0.18,0.19
34891,0.5,0.14,0.08
34892,0.5,0.87,0.82
34893,0.5,0.37,0.11
34894,0.5,0.24,0.12
34895,0.5,0.8,0.5
34896,0.5,0.51,0.06
34897,0.5,0.74,0.67
34898,0.5,0.81,0.27
34899,0.5,0.76,0.55
34900,0.5,0.48,0.32
34901,0.5,0.21,0.17
34902,0.5,0.29,0.14
34903,0.5,0.27,0.17
34904,0.5,0.23,0.09
34905,0.5,0.29,0.14
34906,0.5,0.44,0.21
34907,0.5,0.17,0.09
34908,0.5,0.15,0.02
34909,0.5,0.17,0.16
34910,0.5,0.55,0.43
34911,0.5,0.46,0.44
34912,0.5,0.24,0.2
34913,0.5,0.34,0.29
34914,0.5,0.7,0.22
34915,0.5,0.16,0.11
34916,0.5,0.66,0.09
34917,0.5,0.75,0.27
34918,0.5,0.46,0.28
34919,0.5,0.46,0.25
34920,0.5,0.85,0.75
34921,0.5,0.57,0.33
34922,0.5,0.42,0.29
34923,0.5,0.62,0.21
34924,0.5,0.54,0.25
34925,0.5,0.16,0.14
34926,0.5,0.45,0.12
34927,0.5,0.82,0.18
34928,0.5,0.56,0.22
34929,0.5,0.57,0.1
34930,0.5,0.61,0.14
34931,0.5,0.46,0.17
34932,0.5,0.57,0.14
34933,0.5,0.51,0.3
34934,0.5,0.08,0.11
34935,0.5,0.67,0.25
34936,0.5,0.64,0.26
34937,0.5,0.07,0.05
34938,0.5,0.82,0.52
34939,0.5,0.26,0.2
34940,0.5,0.76,0.56
34941,0.5,0.07,0.1
34942,0.5,0.54,0.54
34943,0.5,0.42,0.13
34944,0.5,0.34,0.13
34945,0.5,0.27,0.24
34946,0.5,0.34,0.4
34947,0.5,0.31,0.18
34948,0.5,0.36,0.29
34949,0.5,0.2,0.17
34950,0.5,0.35,0.22
34951,0.5,0.52,0.26
34952,0.5,0.68,0.18
34953,0.5,0.53,0.25
34954,0.5,0.86,0.37
34955,0.5,0.28,0.11
34956,0.5,0.87,0.74
34957,0.5,0.71,0.73
34958,0.5,0.49,0.14
34959,0.5,0.34,0.23
34960,0.5,0.73,0.13
34961,0.5,0.6,0.11
34962,0.5,0.65,0.53
34963,0.5,0.69,0.15
34964,0.5,0.1,0.04
34965,0.5,0.28,0.17
34966,0.5,0.38,0.23
34967,0.5,0.29,0.22
34968,0.5,0.36,0.22
34969,0.5,0.37,0.1
34970,0.5,0.35,0.25
34971,0.5,0.39,0.22
34972,0.5,0.41,0.06
34973,0.5,0.36,0.18
34974,0.5,0.62,0.34
34975,0.5,0.14,0.27
34976,0.5,0.31,0.17
34977,0.5,0.17,0.2
34978,0.5,0.52,0.15
34979,0.5,0.21,0.19
34980,0.5,0.76,0.65
34981,0.5,0.71,0.21
34982,0.5,0.76,0.7
34983,0.5,0.25,0.22
34984,0.5,0.62,0.53
34985,0.5,0.52,0.33
34986,0.5,0.6,0.59
34987,0.5,0.07,0.04
34988,0.5,0.41,0.3
34989,0.5,0.23,0.11
34990,0.5,0.52,0.18
34991,0.5,0.56,0.36
34992,0.5,0.78,0.19
34993,0.5,0.61,0.16
34994,0.5,0.86,0.35
34995,0.5,0.72,0.11
34996,0.5,0.73,0.56
34997,0.5,0.29,0.42
34998,0.5,0.46,0.5
34999,0.5,0.47,0.11
35000,0.5,0.38,0.27
35001,0.5,0.37,0.26
35002,0.5,0.76,0.24
35003,0.5,0.4,0.12
35004,0.5,0.15,0.08
35005,0.5,0.48,0.07
35006,0.5,0.42,0.2
35007,0.5,0.23,0.1
35008,0.5,0.35,0.16
35009,0.5,0.73,0.16
35010,0.5,0.25,0.29
35011,0.5,0.48,0.38
35012,0.5,0.51,0.61
35013,0.5,0.26,0.23
35014,0.5,0.16,0.08
35015,0.5,0.52,0.3
35016,0.5,0.35,0.1
35017,0.5,0.87,0.74
35018,0.5,0.09,0.12
35019,0.5,0.63,0.16
35020,0.5,0.81,0.65
35021,0.5,0.14,0.12
35022,0.5,0.15,0.08
35023,0.5,0.19,0.21
35024,0.5,0.4,0.3
35025,0.5,0.16,0.16
35026,0.5,0.24,0.16
35027,0.5,0.29,0.09
35028,0.5,0.73,0.27
35029,0.5,0.75,0.65
35030,0.5,0.54,0.45
35031,0.5,0.31,0.04
35032,0.5,0.53,0.29
35033,0.5,0.51,0.13
35034,0.5,0.4,0.09
35035,0.5,0.75,0.24
35036,0.5,0.39,0.17
35037,0.5,0.5,0.31
35038,0.5,0.19,0.17
35039,0.5,0.63,0.56
35040,0.5,0.25,0.27
35041,0.5,0.45,0.35
35042,0.5,0.22,0.11
35043,0.5,0.47,0.25
35044,0.5,0.31,0.09
35045,0.5,0.14,0.05
35046,0.5,0.65,0.59
35047,0.5,0.61,0.58
35048,0.5,0.4,0.17
35049,0.5,0.55,0.26
35050,0.5,0.09,0.1
35051,0.5,0.37,0.23
35052,0.5,0.27,0.17
35053,0.5,0.87,0.25
35054,0.5,0.15,0.03
35055,0.5,0.51,0.25
35056,0.5,0.27,0.13
35057,0.5,0.06,0.03
35058,0.5,0.43,0.34
35059,0.5,0.14,0.16
35060,0.5,0.23,0.26
35061,0.5,0.23,0.11
35062,0.5,0.67,0.12
35063,0.5,0.19,0.12
35064,0.5,0.31,0.16
35065,0.5,0.61,0.49
35066,0.5,0.35,0.16
35067,0.5,0.17,0.15
35068,0.5,0.45,0.14
35069,0.5,0.18,0.15
35070,0.5,0.48,0.31
35071,0.5,0.39,0.26
35072,0.5,0.68,0.49
35073,0.5,0.33,0.32
35074,0.5,0.38,0.25
35075,0.5,0.15,0.1
35076,0.5,0.5,0.17
35077,0.5,0.18,0.09
35078,0.5,0.56,0.36
35079,0.5,0.8,0.69
35080,0.5,0.55,0.28
35081,0.5,0.36,0.2
35082,0.5,0.13,0.11
35083,0.5,0.25,0.27
35084,0.5,0.8,0.3
35085,0.5,0.69,0.23
35086,0.5,0.29,0.03
35087,0.5,0.61,0.08
35088,0.5,0.75,0.32
35089,0.5,0.31,0.15
35090,0.5,0.8,0.35
35091,0.5,0.25,0.15
35092,0.5,0.62,0.13
35093,0.5,0.17,0.07
35094,0.5,0.63,0.29
35095,0.5,0.58,0.41
35096,0.5,0.82,0.12
35097,0.5,0.85,0.68
35098,0.5,0.56,0.26
35099,0.5,0.16,0.09
35100,0.5,0.65,0.23
35101,0.5,0.55,0.34
35102,0.5,0.15,0.15
35103,0.5,0.21,0.24
35104,0.5,0.7,0.11
35105,0.5,0.41,0.2
35106,0.5,0.49,0.28
35107,0.5,0.48,0.27
35108,0.5,0.51,0.09
35109,0.5,0.23,0.3
35110,0.5,0.36,0.4
35111,0.5,0.73,0.31
35112,0.5,0.62,0.31
35113,0.5,0.41,0.17
35114,0.5,0.84,0.78
35115,0.5,0.5,0.15
35116,0.5,0.07,0.05
35117,0.5,0.25,0.17
35118,0.5,0.75,0.22
35119,0.5,0.31,0.06
35120,0.5,0.19,0.17
35121,0.5,0.74,0.38
35122,0.5,0.18,0.09
35123,0.5,0.46,0.45
35124,0.5,0.72,0.17
35125,0.5,0.44,0.1
35126,0.5,0.43,0.3
35127,0.5,0.38,0.12
35128,0.5,0.8,0.21
35129,0.5,0.56,0.24
35130,0.5,0.24,0.17
35131,0.5,0.48,0.18
35132,0.5,0.8,0.59
35133,0.5,0.15,0.18
35134,0.5,0.58,0.38
35135,0.5,0.29,0.36
35136,0.5,0.65,0.56
35137,0.5,0.65,0.62
35138,0.5,0.19,0.11
35139,0.5,0.54,0.15
35140,0.5,0.57,0.11
35141,0.5,0.75,0.14
35142,0.5,0.24,0.09
35143,0.5,0.17,0.07
35144,0.5,0.28,0.26
35145,0.5,0.66,0.16
35146,0.5,0.51,0.31
35147,0.5,0.12,0.09
35148,0.5,0.18,0.08
35149,0.5,0.52,0.28
35150,0.5,0.4,0.28
35151,0.5,0.68,0.32
35152,0.5,0.25,0.07
35153,0.5,0.46,0.2
35154,0.5,0.8,0.59
35155,0.5,0.69,0.07
35156,0.5,0.19,0.27
35157,0.5,0.42,0.31
35158,0.5,0.58,0.36
35159,0.5,0.19,0.1
35160,0.5,0.75,0.15
35161,0.5,0.08,0.11
35162,0.5,0.7,0.58
35163,0.5,0.53,0.14
35164,0.5,0.44,0.26
35165,0.5,0.42,0.41
35166,0.5,0.14,0.09
35167,0.5,0.26,0.11
35168,0.5,0.28,0.2
35169,0.5,0.17,0.14
35170,0.5,0.34,0.12
35171,0.5,0.63,0.6
35172,0.5,0.38,0.16
35173,0.5,0.66,0.32
35174,0.5,0.23,0.1
35175,0.5,0.24,0.15
35176,0.5,0.4,0.19
35177,0.5,0.16,0.11
35178,0.5,0.09,0.04
35179,0.5,0.69,0.47
35180,0.5,0.81,0.2
35181,0.5,0.37,0.08
35182,0.5,0.34,0.26
35183,0.5,0.56,0.51
35184,0.5,0.21,0.07
35185,0.5,0.28,0.23
35186,0.5,0.76,0.2
35187,0.5,0.74,0.49
35188,0.5,0.78,0.72
35189,0.5,0.73,0.55
35190,0.5,0.1,0.08
35191,0.5,0.16,0.16
35192,0.5,0.54,0.11
35193,0.5,0.26,0.12
35194,0.5,0.09,0.11
35195,0.5,0.17,0.19
35196,0.5,0.41,0.23
35197,0.5,0.68,0.42
35198,0.5,0.45,0.2
35199,0.5,0.34,0.26
35200,0.5,0.74,0.33
35201,0.5,0.22,0.09
35202,0.5,0.76,0.15
35203,0.5,0.7,0.09
35204,0.5,0.37,0.13
35205,0.5,0.33,0.32
35206,0.5,0.53,0.15
35207,0.5,0.71,0.56
35208,0.5,0.36,0.14
35209,0.5,0.5,0.14
35210,0.5,0.72,0.34
35211,0.5,0.43,0.15
35212,0.5,0.68,0.39
35213,0.5,0.31,0.11
35214,0.5,0.27,0.09
35215,0.5,0.2,0.16
35216,0.5,0.62,0.08
35217,0.5,0.59,0.31
35218,0.5,0.54,0.36
35219,0.5,0.57,0.39
35220,0.5,0.09,0.01
35221,0.5,0.65,0.24
35222,0.5,0.17,0.16
35223,0.5,0.8,0.29
35224,0.5,0.21,0.2
35225,0.5,0.88,0.72
35226,0.5,0.19,0.19
35227,0.5,0.49,0.28
35228,0.5,0.3,0.21
35229,0.5,0.7,0.53
35230,0.5,0.17,0.06
35231,0.5,0.56,0.24
35232,0.5,0.41,0.3
35233,0.5,0.56,0.37
35234,0.5,0.18,0.05
35235,0.5,0.5,0.18
35236,0.5,0.11,0.11
35237,0.5,0.21,0.14
35238,0.5,0.76,0.43
35239,0.5,0.29,0.02
35240,0.5,0.8,0.15
35241,0.5,0.05,0.09
35242,0.5,0.19,0.08
35243,0.5,0.7,0.39
35244,0.5,0.52,0.4
35245,0.5,0.67,0.13
35246,0.5,0.16,0.1
35247,0.5,0.3,0.11
35248,0.5,0.65,0.56
35249,0.5,0.54,0.16
35250,0.5,0.18,0.16
35251,0.5,0.11,0.13
35252,0.5,0.24,0.11
35253,0.5,0.59,0.54
35254,0.5,0.56,0.17
35255,0.5,0.33,0.1
35256,0.5,0.17,0.15
35257,0.5,0.31,0.3
35258,0.5,0.23,0.25
35259,0.5,0.72,0.51
35260,0.5,0.79,0.6
35261,0.5,0.38,0.16
35262,0.5,0.5,0.44
35263,0.5,0.11,0.16
35264,0.5,0.55,0.13
35265,0.5,0.63,0.17
35266,0.5,0.81,0.58
35267,0.5,0.6,0.38
35268,0.5,0.31,0.42
35269,0.5,0.06,0.08
35270,0.5,0.35,0.46
35271,0.5,0.59,0.13
35272,0.5,0.77,0.51
35273,0.5,0.27,0.21
35274,0.5,0.3,0.21
35275,0.5,0.26,0.08
35276,0.5,0.69,0.54
35277,0.5,0.63,0.2
35278,0.5,0.17,0.12
35279,0.5,0.67,0.59
35280,0.5,0.76,0.14
35281,0.5,0.16,0.06
35282,0.5,0.45,0.29
35283,0.5,0.29,0.24
35284,0.5,0.36,0.56
35285,0.5,0.28,0.23
35286,0.5,0.83,0.63
35287,0.5,0.47,0.29
35288,0.5,0.57,0.29
35289,0.5,0.09,0.02
35290,0.5,0.14,0.14
35291,0.5,0.63,0.25
35292,0.5,0.32,0.24
35293,0.5,0.1,0.02
35294,0.5,0.59,0.3
35295,0.5,0.23,0.13
35296,0.5,0.37,0.14
35297,0.5,0.18,0.07
35298,0.5,0.32,0.12
35299,0.5,0.29,0.16
35300,0.5,0.61,0.08
35301,0.5,0.16,0.26
35302,0.5,0.47,0.21
35303,0.5,0.31,0.1
35304,0.5,0.82,0.21
35305,0.5,0.14,0.15
35306,0.5,0.08,0.13
35307,0.5,0.39,0.12
35308,0.5,0.44,0.21
35309,0.5,0.33,0.57
35310,0.5,0.54,0.08
35311,0.5,0.51,0.26
35312,0.5,0.16,0.16
35313,0.5,0.88,0.59
35314,0.5,0.33,0.15
35315,0.5,0.16,0.15
35316,0.5,0.59,0.3
35317,0.5,0.37,0.18
35318,0.5,0.16,0.22
35319,0.5,0.67,0.63
35320,0.5,0.47,0.12
35321,0.5,0.19,0.17
35322,0.5,0.14,0.17
35323,0.5,0.37,0.19
35324,0.5,0.83,0.58
35325,0.5,0.52,0.19
35326,0.5,0.88,0.82
35327,0.5,0.65,0.35
35328,0.5,0.38,0.28
35329,0.5,0.64,0.07
35330,0.5,0.3,0.15
35331,0.5,0.14,0.08
35332,0.5,0.41,0.25
35333,0.5,0.75,0.49
35334,0.5,0.16,0.11
35335,0.5,0.37,0.16
35336,0.5,0.22,0.27
35337,0.5,0.58,0.19
35338,0.5,0.77,0.38
35339,0.5,0.12,0.11
35340,0.5,0.73,0.47
35341,0.5,0.23,0.12
35342,0.5,0.33,0.16
35343,0.5,0.18,0.13
35344,0.5,0.68,0.18
35345,0.5,0.26,0.06
35346,0.5,0.41,0.07
35347,0.5,0.71,0.35
35348,0.5,0.39,0.28
35349,0.5,0.45,0.42
35350,0.5,0.53,0.26
35351,0.5,0.61,0.1
35352,0.5,0.57,0.25
35353,0.5,0.11,0.09
35354,0.5,0.66,0.34
35355,0.5,0.06,0.03
35356,0.5,0.35,0.27
35357,0.5,0.64,0.2
35358,0.5,0.55,0.2
35359,0.5,0.67,0.49
35360,0.5,0.42,0.18
35361,0.5,0.4,0.43
35362,0.5,0.39,0.4
35363,0.5,0.71,0.61
35364,0.5,0.61,0.18
35365,0.5,0.67,0.23
35366,0.5,0.2,0.17
35367,0.5,0.21,0.11
35368,0.5,0.34,0.09
35369,0.5,0.6,0.23
35370,0.5,0.78,0.24
35371,0.5,0.3,0.14
35372,0.5,0.09,0.18
35373,0.5,0.47,0.16
35374,0.5,0.17,0.04
35375,0.5,0.63,0.17
35376,0.5,0.57,0.11
35377,0.5,0.52,0.42
35378,0.5,0.47,0.34
35379,0.5,0.83,0.21
35380,0.5,0.76,0.44
35381,0.5,0.49,0.14
35382,0.5,0.72,0.52
35383,0.5,0.22,0.08
35384,0.5,0.28,0.15
35385,0.5,0.51,0.23
35386,0.5,0.65,0.12
35387,0.5,0.17,0.1
35388,0.5,0.18,0.29
35389,0.5,0.25,0.12
35390,0.5,0.23,0.13
35391,0.5,0.18,0.23
35392,0.5,0.29,0.14
35393,0.5,0.3,0.12
35394,0.5,0.92,0.89
35395,0.5,0.37,0.29
35396,0.5,0.43,0.12
35397,0.5,0.21,0.14
35398,0.5,0.4,0.2
35399,0.5,0.85,0.18
35400,0.5,0.85,0.43
35401,0.5,0.66,0.48
35402,0.5,0.58,0.24
35403,0.5,0.57,0.11
35404,0.5,0.39,0.21
35405,0.5,0.42,0.31
35406,0.5,0.13,0.1
35407,0.5,0.63,0.48
35408,0.5,0.23,0.18
35409,0.5,0.9,0.73
35410,0.5,0.66,0.62
35411,0.5,0.36,0.26
35412,0.5,0.86,0.06
35413,0.5,0.28,0.2
35414,0.5,0.3,0.17
35415,0.5,0.54,0.15
35416,0.5,0.24,0.22
35417,0.5,0.17,0.09
35418,0.5,0.48,0.14
35419,0.5,0.57,0.17
35420,0.5,0.17,0.12
35421,0.5,0.16,0.13
35422,0.5,0.85,0.24
35423,0.5,0.22,0.16
35424,0.5,0.12,0.06
35425,0.5,0.23,0.12
35426,0.5,0.43,0.08
35427,0.5,0.22,0.16
35428,0.5,0.25,0.11
35429,0.5,0.61,0.08
35430,0.5,0.39,0.14
35431,0.5,0.69,0.48
35432,0.5,0.54,0.58
35433,0.5,0.4,0.47
35434,0.5,0.66,0.28
35435,0.5,0.82,0.33
35436,0.5,0.63,0.23
35437,0.5,0.46,0.17
35438,0.5,0.33,0.09
35439,0.5,0.34,0.06
35440,0.5,0.25,0.11
35441,0.5,0.68,0.19
35442,0.5,0.52,0.19
35443,0.5,0.31,0.06
35444,0.5,0.76,0.16
35445,0.5,0.75,0.29
35446,0.5,0.38,0.23
35447,0.5,0.35,0.23
35448,0.5,0.17,0.12
35449,0.5,0.82,0.71
35450,0.5,0.61,0.19
35451,0.5,0.35,0.17
35452,0.5,0.24,0.11
35453,0.5,0.67,0.16
35454,0.5,0.12,0.08
35455,0.5,0.24,0.1
35456,0.5,0.75,0.3
35457,0.5,0.06,0.09
35458,0.5,0.29,0.13
35459,0.5,0.76,0.17
35460,0.5,0.74,0.51
35461,0.5,0.38,0.24
35462,0.5,0.85,0.15
35463,0.5,0.8,0.33
35464,0.5,0.68,0.16
35465,0.5,0.6,0.22
35466,0.5,0.29,0.29
35467,0.5,0.58,0.16
35468,0.5,0.33,0.17
35469,0.5,0.6,0.25
35470,0.5,0.45,0.34
35471,0.5,0.11,0.09
35472,0.5,0.32,0.17
35473,0.5,0.34,0.17
35474,0.5,0.32,0.35
35475,0.5,0.72,0.45
35476,0.5,0.65,0.07
35477,0.5,0.16,0.14
35478,0.5,0.62,0.24
35479,0.5,0.08,0.13
35480,0.5,0.28,0.14
35481,0.5,0.87,0.83
35482,0.5,0.84,0.23
35483,0.5,0.15,0.14
35484,0.5,0.77,0.56
35485,0.5,0.33,0.25
35486,0.5,0.64,0.36
35487,0.5,0.66,0.25
35488,0.5,0.14,0.02
35489,0.5,0.43,0.15
35490,0.5,0.62,0.25
35491,0.5,0.41,0.17
35492,0.5,0.12,0.06
35493,0.5,0.7,0.17
35494,0.5,0.2,0.15
35495,0.5,0.47,0.53
35496,0.5,0.34,0.1
35497,0.5,0.17,0.14
35498,0.5,0.45,0.29
35499,0.5,0.29,0.24
35500,0.5,0.24,0.27
35501,0.5,0.37,0.39
35502,0.5,0.18,0.27
35503,0.5,0.78,0.7
35504,0.5,0.78,0.1
35505,0.5,0.3,0.17
35506,0.5,0.23,0.32
35507,0.5,0.9,0.55
35508,0.5,0.4,0.18
35509,0.5,0.73,0.46
35510,0.5,0.21,0.11
35511,0.5,0.21,0.17
35512,0.5,0.85,0.19
35513,0.5,0.73,0.16
35514,0.5,0.37,0.18
35515,0.5,0.73,0.2
35516,0.5,0.61,0.51
35517,0.5,0.86,0.57
35518,0.5,0.33,0.13
35519,0.5,0.49,0.35
35520,0.5,0.71,0.44
35521,0.5,0.82,0.58
35522,0.5,0.66,0.38
35523,0.5,0.5,0.34
35524,0.5,0.34,0.14
35525,0.5,0.26,0.1
35526,0.5,0.74,0.2
35527,0.5,0.34,0.36
35528,0.5,0.75,0.21
35529,0.5,0.79,0.45
35530,0.5,0.8,0.23
35531,0.5,0.39,0.41
35532,0.5,0.67,0.25
35533,0.5,0.22,0.14
35534,0.5,0.28,0.17
35535,0.5,0.16,0.08
35536,0.5,0.84,0.81
35537,0.5,0.24,0.16
35538,0.5,0.9,0.85
35539,0.5,0.2,0.06
35540,0.5,0.73,0.4
35541,0.5,0.54,0.33
35542,0.5,0.31,0.25
35543,0.5,0.16,0.15
35544,0.5,0.63,0.5
35545,0.5,0.52,0.11
35546,0.5,0.37,0.12
35547,0.5,0.22,0.11
35548,0.5,0.63,0.17
35549,0.5,0.51,0.3
35550,0.5,0.65,0.38
35551,0.5,0.11,0.03
35552,0.5,0.76,0.19
35553,0.5,0.76,0.35
35554,0.5,0.64,0.48
35555,0.5,0.3,0.21
35556,0.5,0.09,0.03
35557,0.5,0.18,0.09
35558,0.5,0.16,0.11
35559,0.5,0.24,0.17
35560,0.5,0.38,0.31
35561,0.5,0.27,0.11
35562,0.5,0.36,0.11
35563,0.5,0.49,0.09
35564,0.5,0.2,0.18
35565,0.5,0.4,0.29
35566,0.5,0.69,0.2
35567,0.5,0.15,0.06
35568,0.5,0.6,0.13
35569,0.5,0.65,0.21
35570,0.5,0.49,0.16
35571,0.5,0.55,0.16
35572,0.5,0.64,0.11
35573,0.5,0.72,0.25
35574,0.5,0.26,0.1
35575,0.5,0.75,0.33
35576,0.5,0.2,0.22
35577,0.5,0.54,0.11
35578,0.5,0.36,0.14
35579,0.5,0.12,0.19
35580,0.5,0.37,0.21
35581,0.5,0.8,0.29
35582,0.5,0.87,0.48
35583,0.5,0.32,0.19
35584,0.5,0.7,0.28
35585,0.5,0.21,0.13
35586,0.5,0.85,0.81
35587,0.5,0.42,0.17
35588,0.5,0.5,0.06
35589,0.5,0.5,0.08
35590,0.5,0.43,0.2
35591,0.5,0.29,0.16
35592,0.5,0.32,0.14
35593,0.5,0.15,0.06
35594,0.5,0.58,0.1
35595,0.5,0.46,0.45
35596,0.5,0.61,0.44
35597,0.5,0.45,0.29
35598,0.5,0.18,0.15
35599,0.5,0.69,0.25
35600,0.5,0.57,0.25
35601,0.5,0.72,0.58
35602,0.5,0.37,0.25
35603,0.5,0.7,0.26
35604,0.5,0.78,0.7
35605,0.5,0.73,0.22
35606,0.5,0.65,0.09
35607,0.5,0.26,0.13
35608,0.5,0.77,0.59
35609,0.5,0.66,0.32
35610,0.5,0.53,0.23
35611,0.5,0.46,0.14
35612,0.5,0.45,0.29
35613,0.5,0.33,0.15
35614,0.5,0.63,0.14
35615,0.5,0.49,0.2
35616,0.5,0.56,0.32
35617,0.5,0.16,0.2
35618,0.5,0.57,0.25
35619,0.5,0.4,0.22
35620,0.5,0.45,0.37
35621,0.5,0.43,0.06
35622,0.5,0.72,0.31
35623,0.5,0.34,0.26
35624,0.5,0.44,0.32
35625,0.5,0.55,0.19
35626,0.5,0.58,0.11
35627,0.5,0.76,0.16
35628,0.5,0.32,0.16
35629,0.5,0.51,0.29
35630,0.5,0.08,0.02
35631,0.5,0.07,0.04
35632,0.5,0.38,0.26
35633,0.5,0.29,0.16
35634,0.5,0.2,0.13
35635,0.5,0.87,0.55
35636,0.5,0.61,0.34
35637,0.5,0.38,0.31
35638,0.5,0.25,0.1
35639,0.5,0.62,0.52
35640,0.5,0.28,0.12
35641,0.5,0.18,0.2
35642,0.5,0.22,0.23
35643,0.5,0.62,0.39
35644,0.5,0.08,0.04
35645,0.5,0.68,0.47
35646,0.5,0.24,0.29
35647,0.5,0.6,0.21
35648,0.5,0.61,0.28
35649,0.5,0.31,0.18
35650,0.5,0.7,0.12
35651,0.5,0.27,0.26
35652,0.5,0.69,0.45
35653,0.5,0.83,0.62
35654,0.5,0.44,0.07
35655,0.5,0.49,0.17
35656,0.5,0.39,0.22
35657,0.5,0.81,0.21
35658,0.5,0.35,0.12
35659,0.5,0.33,0.12
35660,0.5,0.61,0.64
35661,0.5,0.08,0.08
35662,0.5,0.33,0.24
35663,0.5,0.09,0.04
35664,0.5,0.69,0.49
35665,0.5,0.43,0.18
35666,0.5,0.22,0.06
35667,0.5,0.63,0.21
35668,0.5,0.14,0.05
35669,0.5,0.92,0.88
35670,0.5,0.52,0.3
35671,0.5,0.62,0.13
35672,0.5,0.47,0.31
35673,0.5,0.32,0.07
35674,0.5,0.88,0.05
35675,0.5,0.51,0.45
35676,0.5,0.63,0.21
35677,0.5,0.31,0.26
35678,0.5,0.33,0.11
35679,0.5,0.31,0.14
35680,0.5,0.12,0.01
35681,0.5,0.83,0.69
35682,0.5,0.24,0.16
35683,0.5,0.27,0.23
35684,0.5,0.47,0.23
35685,0.5,0.16,0.11
35686,0.5,0.6,0.39
35687,0.5,0.33,0.23
35688,0.5,0.16,0.07
35689,0.5,0.29,0.1
35690,0.5,0.33,0.11
35691,0.5,0.85,0.54
35692,0.5,0.15,0.16
35693,0.5,0.62,0.63
35694,0.5,0.86,0.93
35695,0.5,0.87,0.74
35696,0.5,0.32,0.12
35697,0.5,0.59,0.13
35698,0.5,0.41,0.1
35699,0.5,0.14,0.12
35700,0.5,0.15,0.08
35701,0.5,0.15,0.2
35702,0.5,0.09,0.08
35703,0.5,0.22,0.17
35704,0.5,0.84,0.74
35705,0.5,0.53,0.09
35706,0.5,0.33,0.22
35707,0.5,0.84,0.13
35708,0.5,0.8,0.69
35709,0.5,0.09,0.06
35710,0.5,0.15,0.11
35711,0.5,0.79,0.18
35712,0.5,0.09,0.07
35713,0.5,0.27,0.11
35714,0.5,0.87,0.38
35715,0.5,0.49,0.59
35716,0.5,0.14,0.1
35717,0.5,0.41,0.18
35718,0.5,0.25,0.29
35719,0.5,0.15,0.04
35720,0.5,0.66,0.29
35721,0.5,0.37,0.14
35722,0.5,0.2,0.13
35723,0.5,0.76,0.31
35724,0.5,0.34,0.19
35725,0.5,0.12,0.15
35726,0.5,0.29,0.29
35727,0.5,0.42,0.24
35728,0.5,0.29,0.17
35729,0.5,0.75,0.09
35730,0.5,0.19,0.09
35731,0.5,0.82,0.17
35732,0.5,0.23,0.1
35733,0.5,0.56,0.17
35734,0.5,0.68,0.59
35735,0.5,0.14,0.07
35736,0.5,0.23,0.41
35737,0.5,0.65,0.58
35738,0.5,0.24,0.14
35739,0.5,0.72,0.22
35740,0.5,0.57,0.11
35741,0.5,0.2,0.12
35742,0.5,0.67,0.18
35743,0.5,0.46,0.13
35744,0.5,0.47,0.21
35745,0.5,0.33,0.1
35746,0.5,0.13,0.09
35747,0.5,0.27,0.22
35748,0.5,0.36,0.26
35749,0.5,0.18,0.34
